player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
31940;355;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
31941;355;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31942;355;15;1006;0;0;0;;;0;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
31943;355;15;1138;0;1;0;80;90;10;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
31944;355;15;1012;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
31945;355;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
31946;355;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
31947;355;15;1013;0;1;0;46;90;44;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
31948;355;15;1022;0;1;0;80;90;10;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
31949;355;15;1059;0;1;0;80;90;10;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
31950;355;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
31974;355;15;1044;0;1;0;70;90;20;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31975;355;15;1513;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
31976;355;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
32580;370;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
32581;370;15;1008;1;0;1;0;77;77;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
32582;370;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
32583;370;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
32584;370;15;1016;1;0;1;0;64;64;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
32585;370;15;1232;1;0;1;0;46;46;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
32586;370;15;1013;1;0;1;0;63;63;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
32587;370;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
32588;370;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
32589;370;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
32590;370;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
32591;370;15;1006;0;0;0;;;0;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
32592;370;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
32593;370;15;1138;0;1;0;46;90;44;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
32594;370;15;1011;0;1;0;64;90;26;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
32595;370;15;1017;0;1;0;63;90;27;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
32596;370;15;1012;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
32597;370;15;1019;0;1;0;77;90;13;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
32598;370;15;1059;0;1;0;46;90;44;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
32599;370;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
32620;370;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
32920;378;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
32921;378;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
32922;378;15;1008;1;0;0;0;90;90;0;0;0;1;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
32923;378;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
32924;378;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
32925;378;15;1138;1;0;1;0;64;64;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
32926;378;15;1537;1;0;1;0;64;64;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
32927;378;15;1016;1;0;1;0;81;81;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
32928;378;15;1013;1;0;0;0;90;90;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
32929;378;15;1511;1;0;1;0;87;87;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
32930;378;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
32931;378;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
32932;378;15;1011;0;1;0;81;90;9;0;0;0;1;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
32933;378;15;1017;0;1;0;87;90;3;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
32934;378;15;1232;0;1;0;64;90;26;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
32935;378;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
32936;378;15;1019;0;1;0;87;90;3;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
32937;378;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
32938;378;15;1059;0;1;0;64;90;26;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
32939;378;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
32961;378;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33347;388;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
33348;388;15;1007;1;0;1;0;75;75;0;0;0;1;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
33349;388;15;1008;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
33350;388;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
33351;388;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
33352;388;15;1537;1;0;1;0;64;64;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
33353;388;15;1016;1;0;1;0;75;75;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
33354;388;15;1232;1;0;1;0;65;65;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
33355;388;15;1013;1;0;0;0;90;90;1;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
33356;388;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
33357;388;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
33358;388;15;1138;0;1;0;65;90;25;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
33359;388;15;1017;0;0;0;;;0;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
33360;388;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
33361;388;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
33362;388;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:37;2026-08-29 09:22:37
33363;388;15;1022;0;0;0;;;0;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
33364;388;15;1014;0;1;0;75;90;15;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
33365;388;15;1059;0;1;0;64;90;26;1;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
33366;388;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
33387;388;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33388;388;15;1047;0;1;0;24;90;66;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33391;388;15;1048;0;1;0;75;90;15;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33564;393;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
33565;393;15;1008;1;0;1;0;74;74;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
33566;393;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
33567;393;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
33568;393;15;1537;1;0;0;0;90;90;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
33569;393;15;1016;1;0;1;0;46;46;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
33570;393;15;1013;1;0;0;0;90;90;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
33571;393;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
33572;393;15;1511;1;0;0;0;90;90;0;1;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
33573;393;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
33574;393;15;1460;1;0;0;0;90;90;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
33575;393;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
33576;393;15;1138;0;1;0;46;90;44;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
33577;393;15;1017;0;1;0;74;90;16;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
33578;393;15;1232;0;1;0;65;90;25;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
33579;393;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
33580;393;15;1019;0;1;0;65;90;25;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
33581;393;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
33582;393;15;1059;0;0;0;;;0;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
33583;393;15;1548;0;0;0;;;0;0;0;0;0;0;0;0;34;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
33604;393;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33605;393;15;1495;0;1;0;46;90;44;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33606;393;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
33607;393;15;1513;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34134;406;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
34135;406;15;1008;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
34136;406;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
34137;406;15;1011;1;0;0;0;90;90;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
34138;406;15;1017;1;0;1;0;46;46;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
34139;406;15;1232;1;0;1;0;46;46;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
34140;406;15;1018;1;0;0;0;90;90;2;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
34141;406;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
34142;406;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
34143;406;15;1014;1;0;1;0;63;63;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
34144;406;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34145;406;15;1005;0;1;0;63;90;27;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
34146;406;15;736;0;0;0;;;0;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
34147;406;15;1138;0;1;0;73;90;17;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
34148;406;15;1537;0;1;0;46;90;44;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
34149;406;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
34150;406;15;1012;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
34151;406;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
34152;406;15;1059;0;1;0;46;90;44;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
34153;406;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34174;406;15;1513;0;1;0;63;90;27;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34175;406;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34177;406;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34266;409;15;1005;1;0;1;0;84;84;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
34267;409;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
34268;409;15;1008;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
34269;409;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
34270;409;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
34271;409;15;1011;1;0;1;0;80;80;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
34272;409;15;1018;1;0;1;0;80;80;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
34273;409;15;1013;1;0;1;0;63;63;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
34274;409;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
34275;409;15;1014;1;0;1;0;63;63;0;0;0;1;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
34276;409;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34277;409;15;1138;0;1;0;80;90;10;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
34278;409;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
34279;409;15;1017;0;1;0;80;90;10;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
34280;409;15;1012;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
34281;409;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
34282;409;15;1021;0;0;0;;;0;0;0;0;0;0;0;0;28;;2026-08-29 09:22:37;2026-08-29 09:22:37
34283;409;15;1022;0;1;0;63;90;27;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
34284;409;15;1059;0;1;0;63;90;27;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
34285;409;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34307;409;15;1047;0;1;0;84;90;6;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34911;424;15;1005;1;0;0;0;90;90;0;0;0;1;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
34912;424;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
34913;424;15;1008;1;0;1;0;46;46;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
34914;424;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
34915;424;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
34916;424;15;1537;1;0;1;0;64;64;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
34917;424;15;1011;1;0;0;0;90;90;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
34918;424;15;1018;1;0;1;0;64;64;0;0;0;1;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
34919;424;15;1511;1;0;0;0;90;90;1;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
34920;424;15;1014;1;0;1;0;83;83;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
34921;424;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34922;424;15;1138;0;0;0;;;0;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
34923;424;15;1016;0;1;0;46;90;44;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
34924;424;15;1017;0;0;0;;;0;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
34925;424;15;1232;0;1;0;64;90;26;2;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
34926;424;15;1012;0;0;0;;;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
34927;424;15;1019;0;1;0;83;90;7;0;0;0;1;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
34928;424;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
34929;424;15;1059;0;1;0;64;90;26;0;0;0;0;0;0;0;31;;2026-08-29 09:22:37;2026-08-29 09:22:37
34930;424;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
34951;424;15;1045;0;1;0;46;90;44;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
34952;424;15;1044;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
35218;431;15;1005;1;0;0;0;90;90;1;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
35219;431;15;1009;1;0;0;0;90;90;1;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
35220;431;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
35221;431;15;1011;1;0;1;0;62;62;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
35222;431;15;1016;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
35223;431;15;1017;1;0;1;0;62;62;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
35224;431;15;1232;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
35225;431;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
35226;431;15;1511;1;0;1;0;49;49;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
35227;431;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
35228;431;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
35229;431;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
35230;431;15;1008;0;1;0;67;90;23;0;0;0;0;0;0;0;5;;2026-08-29 09:22:37;2026-08-29 09:22:37
35231;431;15;1138;0;0;0;;;0;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
35232;431;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
35233;431;15;1013;0;1;0;62;90;28;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
35234;431;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
35235;431;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
35236;431;15;1022;0;1;1;62;67;5;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
35237;431;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
35258;431;15;1495;0;1;0;49;90;41;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
35682;442;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
35683;442;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
35684;442;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
35685;442;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
35686;442;15;1138;1;0;1;0;69;69;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
35687;442;15;1016;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
35688;442;15;1017;1;0;1;0;77;77;2;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
35689;442;15;1232;1;0;1;0;77;77;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
35690;442;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
35691;442;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
35692;442;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
35693;442;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
35694;442;15;1537;0;0;0;;;0;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
35695;442;15;1011;0;1;0;69;90;21;1;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
35696;442;15;1018;0;1;0;88;90;2;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
35697;442;15;1019;0;1;0;88;90;2;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
35698;442;15;1013;0;1;0;77;90;13;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
35699;442;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
35700;442;15;1014;0;1;0;77;90;13;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
35701;442;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
35726;442;15;1513;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
35727;442;15;1044;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
35900;447;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
35901;447;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
