event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
1883;87;7;56;0;13;122;434;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Timo;Berang;Timo;Jost;TuS Schillingen;opponent
1884;87;6;56;0;13;434;122;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Timo;Jost;Timo;Berang;TuS Schillingen;opponent
1885;87;8;56;0;3;176;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;Jason;Pütz;;;FSG Ehrang-Pfalzel;own
1886;87;3;72;0;3;;;yellow;Gelbe Karte 72’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1887;87;3;75;0;3;;;yellow;Gelbe Karte 75’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1888;87;7;80;0;3;161;264;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sascha;Kraus;Finn;Konrad;FSG Ehrang-Pfalzel;own
1889;87;6;80;0;3;264;161;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Sascha;Kraus;FSG Ehrang-Pfalzel;own
1890;87;7;86;0;3;171;439;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Patrick;Mertes;Leonel Nelson;Nana Yomba;FSG Ehrang-Pfalzel;own
1891;87;6;86;0;3;439;171;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Leonel Nelson;Nana Yomba;Patrick;Mertes;FSG Ehrang-Pfalzel;own
1892;87;1;88;0;13;118;;goal;;;GOAL;Tor;Jannik;Willems;;;TuS Schillingen;opponent
