player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
20780;73;3;169;0;1;0;71;90;19;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
20781;73;3;265;0;1;0;77;90;13;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
20782;73;3;170;0;0;0;;;0;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
20783;73;3;172;0;1;0;61;90;29;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
20784;73;3;264;0;1;0;71;90;19;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
20785;73;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20805;73;3;176;1;0;1;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
21011;80;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
21012;80;3;406;1;0;1;0;70;70;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
21013;80;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
21014;80;3;265;1;0;1;0;70;70;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
21015;80;3;170;1;0;1;0;20;20;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
21016;80;3;263;1;0;0;0;90;90;1;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
21017;80;3;176;1;0;0;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
21018;80;3;172;1;0;0;0;90;90;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
21019;80;3;160;1;0;0;0;90;90;0;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
21020;80;3;161;1;0;1;0;36;36;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
21021;80;3;162;1;0;1;0;0;0;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
21022;80;3;169;0;1;0;70;90;20;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
21023;80;3;433;0;1;0;70;90;20;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
21024;80;3;165;0;1;0;36;90;54;0;0;0;0;0;0;0;13;;2026-08-29 09:22:35;2026-08-29 09:22:35
21025;80;3;171;0;1;0;20;90;70;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
21026;80;3;264;0;1;0;0;90;90;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
21027;80;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
21240;87;3;325;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:36;2026-08-29 09:22:36
21241;87;3;164;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:36;2026-08-29 09:22:36
21242;87;3;406;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:36;2026-08-29 09:22:36
21243;87;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:36;2026-08-29 09:22:36
21244;87;3;263;1;0;1;0;46;46;0;0;0;0;0;0;0;10;;2026-08-29 09:22:36;2026-08-29 09:22:36
21245;87;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:36;2026-08-29 09:22:36
21246;87;3;433;1;0;0;0;90;90;0;0;0;0;0;0;0;13;;2026-08-29 09:22:36;2026-08-29 09:22:36
21247;87;3;176;1;0;0;0;90;90;2;0;0;0;0;0;0;14;;2026-08-29 09:22:36;2026-08-29 09:22:36
21248;87;3;171;1;0;1;0;86;86;0;0;0;0;0;0;0;15;;2026-08-29 09:22:36;2026-08-29 09:22:36
21249;87;3;161;1;0;1;0;80;80;0;0;0;0;0;0;0;18;;2026-08-29 09:22:36;2026-08-29 09:22:36
21250;87;3;162;1;0;1;0;38;38;0;0;0;0;0;0;0;19;;2026-08-29 09:22:36;2026-08-29 09:22:36
